"id","author_name","author_id","type","genre","published","title","subtitle","publisher","location","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","img","pdf_book","ext_source","field26","archive","field28","created","citation","field29"
296,,,2,,1840-01-01 00:00:00,"Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft","Band I","","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
297,,,2,,1842-01-01 00:00:00,"Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft","Band II","","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
298,,,2,,1851-01-01 00:00:00,"Christian Märklin","","","","author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
299,,,2,,1857-01-01 00:00:00,"Deutsche Dichtungen von Nicodemus Frischlin, theils zum erstenmal aus d. Hss., theils nach alten Drucken","","","","author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
300,,,2,,1862-01-01 00:00:00,"Hermann Samuel Reimarus und seine Schutzschrift für die vernünftigen Verehrer Gottes","","Brockhaus","Leibzig","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
301,,,2,,1863-01-01 00:00:00,"Das Leben Jesu","","Wilhelm Hoffman","Stuttgart: Balz","author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
302,,,2,,1865-01-01 00:00:00,"Der Christus des Glaubens und der Jesus der Geschichte","","Franz Duncker","Berlin","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
303,,,2,,1872-01-01 00:00:00,"Der alte und der neue Glaube","","","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
304,,,2,,1953-01-01 00:00:00,"Justinus Kerner","","Schiller-Nationalmuseum","Marbach a.N.","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
305,,,2,,1967-01-01 00:00:00,"Antichristophorus","","","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
306,,,2,,1835-01-01 00:00:00,"Leben Jesu, kritisch bearbeitet","1. Auflage","","Tübingen","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
307,,,2,,1835-01-01 00:00:00,"Das Leben Jesu","","C. F. Osiander","","author: Strauss, David Friedrichsubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
308,,,2,,1856-01-01 00:00:00,"Der Papier-Reisende","Ein Gespräch von David Friedrich Strauss","","Leipzig","author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
309,,,2,,1860-01-01 00:00:00,"Ulrich von Hutten","","Brockhaus Verlag","Leipzig","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
310,,,2,,1870-01-01 00:00:00,"Voltaire: Sechs Vorträge","","S. Hirzel","Leipzig","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
311,,,1,9,1870-01-01 00:00:00,"Krieg und Fried 1870: Zwei Briefe von David Friedrich Strauss an Ernst Renan und dessen Antwort. Mit einem Anhang: Carlyle and die Times","","Im Insel-Verlag","","author: Strauss, David Friedrich; Renan, Ernest; Carlyle, Thomassubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
312,,,3,8,1906-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Straussische Zerwürfnisse in Zürich. Aufzeichnungen über die Straussische Bewegung und den 6. September 1839","","","author: Gelzer, Heinrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
313,,,1,9,1912-01-01 00:00:00,"Briefe an L. Georgii","","","","author: Strauss, David Friedrich; Mayer, Heinrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
314,,,1,9,1921-01-01 00:00:00,"Briefe an seine Tochter: Nebst Briefen seiner Mutter an ihn selbst","","F. Heusler","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
315,,,2,,1924-01-01 00:00:00,"Wahrheit, Welt und Schicksal","","E. H. Moritz","","author: Strauss, David Friedrichsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
316,,,3,15,1946-01-01 00:00:00,"Lieder und Gesänge / Nr. 3/4. Letzter Hauch","","","Leipzig","author: Dannehl, Franzsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
317,,,1,9,1952-01-01 00:00:00,"Briefwechsel zwischen Strauß und Vischer: in 2 Bd. 1836 - 1851, Volume 1","","Klett","","author: Strauss, David Friedrich; Rapp, Adolf; Vischer, Friedrich Theodor subject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
318,,,1,9,1953-01-01 00:00:00,"Briefwechsel zwischen Strauß und Vischer: 1851-1873, Volume 2","","Klett","","author: Strauss, David Friedrich; Rapp, Adolf; Vischer, Friedrich Theodor subject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
319,,,3,8,1975-01-01 00:00:00,"Gesammelte Werke in fünf Bänden. Band 3. Geschichte der Leben-Jesu-Forschung","VII David Friedrich Strauss sein Leben und Sein Werk","Buchclub Exlibris","Zürich","author: Schweitzer, Albertsubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
320,,,3,1,2014-01-01 00:00:00,"WiBiLex - Bibellexikon","Strauss, David Friedrich","","","author: Bibelgesellschaftsubject: Strauss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
321,,,2,10,1839-01-01 00:00:00,"Freitags-Zeitung","Beilage vom 7.9.1839","","","author: unknownsubject: Sulzberger","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
322,,,3,8,1909-01-01 00:00:00,"Die Zürcher Revolution von 1839 in englischen Gesandschaftsberichten","Zürcher Taschenbuch (ZTB) 1909: Brief des englishen Gesandten Morier an Palmerston vom 12.9.1839","","","author: Oechsli, Wilhelmsubject: Sulzberger","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
323,,,2,8,1826-01-01 00:00:00,"Kurze Erdbeschreibung der Eidgenossensch","","Orell Füssli","Zürich","author: Sulzer, Eduardsubject: Sulzer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
324,,,1,1,1826-01-01 00:00:00,"Kurze Erdbeschreibung der Eidgenossenschaft","","Orell Füssli","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
325,,,2,,1828-01-01 00:00:00,"Ideen über Völkerglück eine Reihe staathswirtschaftlicher Betrachtungen","","Gess'nersche Buchdruckerei","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
326,,,2,8,1828-01-01 00:00:00,"Ideen über volkerglück: eine reihe staatswirthschaft licher betrachtungen","","Gess'nersche Buchdruckerei","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
327,,,1,17,1851-01-01 00:00:00,"Die Finanzen des Kantons Zürich in den Jahren 1832 bis 1848","","Orell Füssli","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
328,,,2,,1851-01-01 00:00:00,"Die Finanzen des Kantons Zürich in den Jahren 1832 bis 1848","","Orell Füssli","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
329,,,2,,1853-01-01 00:00:00,"Ein Beitrag zu Lösung einer der wichtigsten Fragen unserer Zeit","","Orell Füssli","Zürich","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
330,,,2,9,1866-01-01 00:00:00,"Briefe von Wolfgang Friedrich Sulzer","","S. Bleuler-Hausheer","Winterthur","author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
331,,,3,13,2010-01-01 00:00:00,"Stammbaum der Familie Sulzer","","","online","author: Winterthur-Glossarsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
332,,,3,3,2010-01-01 00:00:00,"Fabrikanten-Familie Sulzer Winterthur","","","","author: Winterthur-Glossarsubject: Sulzer","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
333,,,2,10,1839-01-01 00:00:00,"Bericht des Kavallerie-Major Bruno Übel über die Vorgänge des 6. September 1839 in Zürich","14.9.1839","","Bern","author: Übel, Brunosubject: Übel","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
334,,,2,10,1839-01-01 00:00:00,"Landbote","26.9.1839","","","author: unknownsubject: Übel","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
335,,,1,1,1839-01-01 00:00:00,"Zur Geschichte des 6. Septembers 1839. Mit einem Plane des Kampfplatzes","","L. R. Walthart'sche Buchhandlung","Bern","author: Uebel, Brunosubject: Uebel","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
336,,,3,8,1850-01-01 00:00:00,"Der Bürgerkrieg in der Schweiz","","","","author: Ulrich, Josef Balthasarsubject: Ulrich","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
337,,,3,1,2011-01-01 00:00:00,"Paul Usteri: Biographie","","","online","author: Schweizerische Nationalbanksubject: Usteri","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
338,,,3,8,0000-00-00 00:00:00,"Kuhrechte auf der Alp und in der Talkäserei","","","","author: Riedweil, Johannsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
339,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","H363 748-899 Jêunes, prièeres, cultes spéciaux","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
340,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","H364 1-171 Classes","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
341,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","H 364 511-598 Plaintes des Pasteurs contre divers","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
342,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","H 366 351-1599 Pensions et bénéfices, Pétitions et correspondances relatives aux pensions d'ecclésiastiques en 1789,1799,1800","","","author: varioussubject: various","","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
343,,,1,7,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürich (StaZ)","EII 49 Acta ecclesiastica (1793-1799)","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
344,,,1,7,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürich (StaZ)","EII 86 Beilage zu den Acta ecclesiastica (1797-1799)","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
345,,,1,7,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürich (StaZ)","TT 1.1 Acta ecclesiastica ab Oktober 1799","","","author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
346,,,1,7,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürich (StaZ)","TT 2.2 Beilagenband zum Protokoll des Kirchenrathers 1801","","","author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
347,,,1,7,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürich (StaZ)","TT 2.3 Beilagenband zum Protokoll des Kirchenrathes (1802-1804)","","","author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
348,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","KII 97 a Allgemeines, Bettag, Synode, Mahnungen an die Geistlichkeit (1798-1803)","","","author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
349,,,1,7,0000-00-00 00:00:00,"Akten der Helvetik","KII b Eidgenössische Bettagsfeier (1798-1803)","","","author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
350,,,1,7,0000-00-00 00:00:00,"Zürcher Zentralbibliothek (ZBB), Handschriftabteilung","Archiv der ascetischen Gesellschaft. Arch. Asc. B, Bd. 22 (a), S. 153-185","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
351,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","U 104 b 1.9","","","author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
352,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","M 1b 3: Obduktionsbericht des sel. Regierungsrates Hegetschweiler von Bezirksarzt Hess","","","author: varioussubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
353,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","","","","author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
354,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","Zürich, Stadt und Landschaft","A 73.1-3: Zunftwesen","","author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
355,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","Zusammentragungen der alt und neüen Einkönfte der herren Amtleüthen zu Stadt und Land, Item der Amtsknechte und derselben Tischgeltern, auch eines Fixen Titels für allerley Arbeitsleüthe, so nur ein Glass Wein etc. bekommen","F L 99","","author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
356,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","Briefe der Reformatoren und der Antistites","E II 390, 391","","author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
357,,,2,8,1668-01-01 00:00:00,"Spiegel der Ehren des höchstlöblichste Kayser- und Koeniglichen Erzhauses Oesterreich (Zürich Krieg)","","Universität Heidelberg","Nürnberg","author: Fugger, Johann Jakobsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
358,,,3,8,1796-01-01 00:00:00,"Von der in einigen Orten des Kantons Zürich in der Schweiz herrschenden Ruhrepidemie in den Jahren 1791/92/93/94","hg. Von den Wundärzten Pfenninger, Stäfa, und Staub, Thalwil, Bregenz bei Josef Brentano 1796","","","author: Brentano, Josefsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
359,,,2,17,1799-01-01 00:00:00,"Neujahrsblatt der naturforschenden Gesellschaft","An die zürcherische Jugend","","Zürich","author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
360,,,2,2,1803-01-01 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","III Kd 1a [5-6]:Erneuerte Predikanten-Ordnung für die Kirchendiener des Cantons Zürich","","Zürich","author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
361,,,2,2,1831-01-01 00:00:00,"Staatsverfassung des Eidgenössischen Standes Zürich von 1831","","","","author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
362,,,2,2,1831-01-01 00:00:00,"Offizielle Sammlung der seit Annahme der Verfassung vom Jahre 1831 erlassenen Gesetze, Beschlusse und Verordnungen des Eidgenössischen Standes Zürich","Bände I ff.","","Zürich","author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
363,,,2,2,1836-01-01 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","III Ef 1: Universitätsordnung","","Zürich","author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
364,,,2,2,1836-01-01 00:00:00,"Verhandlungen des Grossen Raths des Cantons Zürich am 9., 10. und 11. Mai 1836","","","Zürich","author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
365,,,2,17,1837-01-01 00:00:00,"Neuhjahrblätter von der Gesellschaft auf der, ehemaligen, Chorherrenstube, 41/59, 1779/1837","Neuhjahrsblatt von der Gesellschaft, der Herren Gelehrten, auf der Chorherren. 1/40.","","Zürich","author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
366,,,2,17,1838-01-01 00:00:00,"Neujahrsblatt zum Besten des Waisenhauses, Fortsetzung der Neujahrsblätter von der Chorherrenstube","","","Zürich","author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
367,,,2,2,1839-01-01 00:00:00,"Die Verhandlungen der Schweizerischen Gemeinnützigen Gesellschaft über Gewerbsfleiss, Erziehungswesen und Armenpflege","Eilster Theil","Gebr. Fischer","","author: SGSsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
368,,,3,8,1839-01-01 00:00:00,"Entwurf eines Katechismus oder Unterichtes in der christlichen Religion für die reifere Jugend","","David Bürkli","Zürich","author: Kirchensynode Zürichsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
369,,,2,10,1839-01-01 00:00:00,"Landbote","5.9.1839","","","author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
370,,,2,10,1839-01-01 00:00:00,"Freitags-Zeitung","11.9.1839","","","author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
371,,,2,2,1839-01-01 00:00:00,"M 1b 3: Kreisschreiben des ""vorörtlichen provisorisch ergänzten Staatsrates"" vom 6.9. 1839","6.9.1839","","","author: Staatsarchiv des Kanton Zürichs (StAZ)subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
372,,,1,17,1839-01-01 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","MM 2.51 Protokoll des Regierungsrates. 6.9.1839","","","author: städtische Offiziersubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
373,,,2,17,1839-01-01 00:00:00,"Bericht des Hilfsvereins zum Besten der am 6. September 1839 Verunglückten","6.9.1839","","Zürich","author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
374,,,2,2,1839-01-01 00:00:00,"Proklamation des Zentralkomitees","9.9.1839","","","author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
