"game_agent_id","agent_name","id","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","memberID"
"304",\N,"304",\N,\N,"2","1","3","2","Küstner","Johanna","Küstner-Fröbel",\N,"Dresden",\N,"1888-01-01 00:00:00","na","na",\N,\N,"4","25032888","0","KueJ1820*"
"305",\N,"305",\N,\N,"2","1","2","1","La Harpe","Frédéric-César, de",\N,"1754-01-01 00:00:00","Rolle/Lausanne",\N,"1838-01-01 00:00:00",\N,\N,\N,"Politiker, Erzieher des Zaren Alexander I.","1",\N,\N,"HaFC1754"
"306",\N,"306",\N,\N,"3","1","5","2","La Roche","Sophie, von","born Gutermann von Gutershofen","1730-01-01 00:00:00",\N,\N,"1807-01-01 00:00:00","Offenbach am Main","Kaufbeuren",\N,"Salonnière - Tagebuch einer Reise durch die Schweiz -  (Roche & Menges, 1787)- -Erinnerungen aus meiner dritten Schweizerreise (Roche, 1793)-  Journal einer Reise durch Frankreich (Roche, 1787) -Tagebuch einer Reise durch Holland und England(Roche, 1788) - Reise von Offenbach nach Weimar und Schönebeck (Roche, 1800) (Vahsen, 2000) – kann als „historisch [...] Quellensammlung gesehen werden (Loster-Schneider, 1995)(p. 293) – the selective education (gender oriented) (Goozé, 2007) (p. 23 ff) this is also the issue of Walle’s article – the problematic balance between giving the knowledge to grow an agreable social partner and the careful limitation of this knowledge in order to deter them to become intelectual competition (Walle, 1992) – importance of the reception of Rousseau in femal writers like La Roche (von Felden, 1997) – “Dilletantisums-Debate” 1800 and Trivialliteratur (von Felden, 1997) – the general aceptance of the Roussian view about women based on following: in their subjective interpretration women connect Rousseau with the concept of „Eigensinn“ and “Selbstbestimmung”, the identification of the virtue discourse (Tugendiskurs) with reason (to be rational is to be virtuous), he values sentiment bat also is dangerous because “Verführer zur Leidenschaft”, “Gefühl und Empfindsamkeit”, French sensualism, English moral-sense in relation with natural law as part of Enlightment motives – balance between heart and mind and self-perfection, the combination between personal strive for happiness and common good, temperance, but reject part of his literature as too passionate, his educational model is adopted, the specific distinction between male and female education is not reflected in the reception (except Ehrmann), goals to be virtous, self-confident and natural, rational and not to passionate but sensitive – reception is not unreflected","4","36932939","0","LaRoS1730"
"307",\N,"307",\N,\N,"2","1","2","2","La Rochefoucauld de Roucy","Marie-Charlotte, de ","von Stein",\N,\N,\N,"1797-01-01 00:00:00","na","na",\N,"Abesse of Chateau-Chalon","2","na","0","LRodRoMC1780*"
"308",\N,"308",\N,\N,"1","1","2","1","Landolt","Johann Heinrich",\N,"1792-01-01 00:00:00",\N,\N,"1847-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"LaJH1792"
"309",\N,"309",\N,\N,"2","1","6","1","Landolt","Johannes",\N,\N,\N,\N,\N,\N,\N,\N,"Oberst","2","na","0","LaJ 0000"
"310",\N,"310",\N,\N,"1","1","2","1","Lattmann","Hans Jakob",\N,"1814-01-01 00:00:00","Bauma (ZH)/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"arm","1",\N,\N,"LaHJ1814"
"311",\N,"311",\N,\N,"2","1","3","1","Lavater","Johann Kaspar",\N,"1741-01-01 00:00:00",\N,\N,"1801-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Staatsschreiber","4","27067242","0","Lavater1741"
"312",\N,"312",\N,\N,"2","1","3","1","Lerber","Beat Rudolf, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"LeBRxxxx"
"313",\N,"313",\N,\N,"3","1","5","1","Lessing","Gotthold Ephraim",\N,"1729-01-01 00:00:00",\N,\N,"1781-01-01 00:00:00","Braunschweig, Germany","Kamenz, Germany",\N,"Artikel der Vossischen Zeitung","4","9849550","0","LeGE1729"
"314",\N,"314",\N,\N,"2","1","3","1","Lessing",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Spion, politischer Flüchtling","2","na","0","Le  0000"
"315",\N,"315",\N,\N,"2","1","3","1","Leu","Josef",\N,"1800-01-01 00:00:00","Ebersol",\N,"1845-01-01 00:00:00","Unter-Ebersol, Luzern, Switzerland","Unter-Ebersol, Luzern, Switzerland",\N,"Leader of the peasants in Sursee.","4","6893863","0","LeJ1800"
"316",\N,"316",\N,\N,"3","1","5","2","Lewald","Fanny",\N,"1811-01-01 00:00:00",\N,\N,"1889-01-01 00:00:00","Dresden, Germany","Königsberg, Prussia",\N,"DE –history as autobiography, includes the importance of education  (Lewald, 1861, 1862b, 1992), and novel (Lewald, 1845), - political questions about womens rights and social class (Gesinde im 18. Jahrhundert, 1995; Lewald, 1862a, 1864)","4","59217212","0","LeF1811"
"317",\N,"317",\N,\N,"1","1","6","1","Lienhart","Jakob",\N,\N,"Teufen",\N,\N,\N,\N,\N,"Kuhbauer?","1",\N,\N,"LiJ0000"
"318",\N,"318",\N,\N,"2","1","3","2","Linsi","Anna Barbara",\N,\N,"Irgenhausen",\N,\N,"na","na",\N,"Gichteler (Neugläubiger)","2","na","0","LiAB0000"
"319",\N,"319",\N,\N,"2","1","2","1","Liszt","Franz",\N,"1811-01-01 00:00:00",\N,\N,"1886-01-01 00:00:00","Bayreuth, Germany","Raiding, Austria",\N,"Hungarian musician","4","64199483","0","LiF1811"
"320",\N,"320",\N,\N,"5","1","2","2","Wagner-Liszt","Francesca Gaetana Cosima",\N,"1837-01-01 00:00:00",\N,\N,"1930-01-01 00:00:00",\N,\N,\N,"Daughter of Franz Liszt, second wife of Richard Wagner","4","39385271","0","LiC1837"
"321",\N,"321",\N,\N,"2","1","2","1","Locher-Oerli","Johann Jakob",\N,"1806-01-01 00:00:00",\N,\N,"1861-01-01 00:00:00",\N,\N,\N,"Bauherr der Stadt Zürich, initiativer Unternehmer","1",\N,\N,"LoJJ1806"
"322",\N,"322",\N,\N,"2","1","3","1","Lotti","Giacomo Angelo",\N,"1759-01-01 00:00:00",\N,\N,"1814-01-01 00:00:00","Bellinzona, Ticino, Switzerland","Bignasco, Ticino, Switzerland",\N,\N,"4","308749522","0","LoGA1759"
"323",\N,"323",\N,\N,"2","1","3","1","Louis Philippe I.",\N,\N,"1773-01-01 00:00:00",\N,\N,"1850-01-01 00:00:00","Claremont House, Surrey, England","Paris",\N,"Koown as the ""Citizen-King"" of France, last King of France.","4","55392984","0","LoPhI1773"
"324",\N,"324",\N,\N,"2","1","3","1","Ludwig XVI.",\N,\N,"1754-01-01 00:00:00",\N,\N,"1793-01-01 00:00:00","Paris","Versailles",\N,"König von Frankreich, guilliutiniert, bruder von Karl X.","4","212882453","0","LuXVI1754"
"325",\N,"325",\N,\N,"3","1","5","1","Lüthy","Herber",\N,"1918-01-01 00:00:00",\N,\N,"2002-01-01 00:00:00",\N,\N,\N,"Swiss historian","1",\N,\N,"LueH1918"
"326",\N,"326",\N,\N,"3","1","5","1","Maag","Albert",\N,"1862-01-01 00:00:00",\N,\N,"1929-01-01 00:00:00","Basel, Switzerland","Bern, Switzerland",\N,\N,"4","7760616","0","MaA1862"
"327",\N,"327",\N,\N,"2","1","3","1","Maillard ","J. P.",\N,\N,\N,\N,\N,\N,\N,\N,"Lieutenant in napoleonischen Diensten","2","na","0","MaJP0000"
"328",\N,"328",\N,\N,"2","1","2","1","Maillardoz","Philippe",\N,"1783-01-01 00:00:00","Fribourg",\N,"1853-01-01 00:00:00","Fribourg, Switzerland","Fribourg, Switzerland",\N,\N,"4","D6036","0","MaP1783"
"329",\N,"329",\N,\N,"2","1","6","1","Maillefer","Jean-David",\N,\N,"probabely Vaud",\N,\N,\N,\N,\N,"Lieutenant in napoleonischen Diensten","2","na","0","MaJD0000"
"330",\N,"330",\N,\N,"3","1","5","1","Maissen","Thomas",\N,"1962-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Schweizer Historiker (vor allem Frühe Neuzeit)","1",\N,\N,"MaT1962"
"331",\N,"331",\N,\N,"3","1","5","1","Mallet","Edouard",\N,"1805-01-01 00:00:00",\N,\N,"1856-01-01 00:00:00","Geneva, Switzerland","Ferney, Switzerland",\N,"Mallet’s differentiation of three types of historiography “Den Büchergelehrten, den Bildungsreisenden und den Reichshistoriographen” (Tuchtenhagen, 2011) (p. 41)","4","35214986","0","MaE1805"
"332",\N,"332",\N,\N,"2","1","3","1","Marc","Edmond",\N,\N,"France",\N,\N,\N,\N,\N,"reports about his experiences during the July Revolution in his book Mes journées de juillet 1830 .","2","na","0","MaE0000"
"333",\N,"333",\N,\N,"1","1","2","1","Marthaler","Conrad  ",\N,"1805-01-01 00:00:00","Oberhasle/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"Bauernknecht, arm","1",\N,\N,"MaC1805"
"334",\N,"334",\N,\N,"2","1","3","1","Marx","Karl",\N,"1818-01-01 00:00:00",\N,\N,"1883-01-01 00:00:00","London","Trier, Prussia",\N,"freut sich zu früh über den sieg der liberalen in CH, in der Adressenbewegung von Brüssel aus (Maissen, 199)","4","49228757","0","MaK1818"
"335",\N,"335",\N,\N,"3","1","5","1","Mattmüller","Markus ",\N,"1928-01-01 00:00:00",\N,\N,"2003-01-01 00:00:00",\N,\N,\N,"Swiss historian","1",\N,\N,"MaM1928"
"336",\N,"336",\N,\N,"2","1","3","1","May","Eduard",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","MaExxxx"
"337",\N,"337",\N,\N,"2","1","1","2","May (von Rüed)","Julie, von","born von May von Belletruche","1808-01-01 00:00:00",\N,\N,"1875-01-01 00:00:00","Belletruche*, Switzerland","Bern, Switzerland",\N,"[She] was a Swiss feminist. In 1868, she became the chairperson of the first women's organisation in Switzerland: Association internationale des femmes. She supported women suffrage, but focused on Equality before the law. She has been counted as the perhaps most leading feminist of her country in her generation alongside Marie Goegg-Pouchoulin. (Wikipedia)","4","308694648","0","MvRJ1808"
"338",\N,"338",\N,\N,"2","1","3","1","Mazzini","Giuseppe",\N,"1805-01-01 00:00:00",\N,\N,"1872-01-01 00:00:00","Pisa, Italy","Genua, Italy",\N,"Mazzini was member of the Carboneri","4","2498020","0","MaG1805"
"339",\N,"339",\N,\N,"1","1","2","1","Meier","Heinrich",\N,"1814-01-01 00:00:00","Bäretswil",\N,\N,\N,\N,\N,"hilft Eltern auf dem Hof und beim Weben","1",\N,\N,"MeH1814"
"340",\N,"340",\N,\N,"5","1","3",\N,"Kyburg-Chalon","Elisabeth, Gräfin von",\N,\N,\N,\N,\N,\N,\N,\N,"Am 12. März 1264 hat Gräfin Elisabeth von Kyburg der Stadt Thun eigene Rechte verliehen. ","1",\N,\N,"KyChE1264§"
"341",\N,"341",\N,\N,"3","1","5","2","Mejer","Luise",\N,"1746-01-01 00:00:00",\N,\N,"1786-01-01 00:00:00","Meldorf","Hannover",\N,\N,"4","46909794","0","MeL1746"
"342",\N,"342",\N,\N,"2","1","3","1","Mémieux","Majus",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"MeMxxxx"
"343",\N,"343",\N,\N,"3","1","5","1","Mencke","Johann Burchard ","Burkhard","1674-01-01 00:00:00",\N,\N,"1732-01-01 00:00:00",\N,\N,\N,"(Eigenwill, 2010)","1",\N,\N,"MeJB1674"
"344",\N,"344",\N,\N,"2","1","3","1","Metternich","Klemens Wenzel Lothar, von",\N,"1773-01-01 00:00:00",\N,\N,"1859-01-01 00:00:00",\N,\N,\N,"Bruder von Alois Reding","4","49258230","0","MeKWL1773"
"345",\N,"345",\N,\N,"3","1","5","2","Metzger","Franziska",\N,\N,\N,\N,\N,\N,\N,\N,"culturalisation of historical discurs, religion and national identity","1",\N,\N,"MeFxxxx"
"346",\N,"346",\N,\N,"2","1","3","1","Meyer","Bernhard",\N,\N,\N,\N,\N,\N,\N,\N,"war gegen Jesuitenberufung (Luzern)","1",\N,\N,"MeBxxxx"
"347",\N,"347",\N,\N,"2","1","2","1","Meyer","Conrad Ferdinand",\N,"1825-01-01 00:00:00",\N,\N,"1898-01-01 00:00:00",\N,\N,\N,"Zürcher Dichert, Lyriker und Meister der historischen Novelle","1",\N,\N,"MeCF1825"
"348",\N,"348",\N,\N,"2","1","3","1","Meyer","Ferdinand M.",\N,"1799-01-01 00:00:00","Erziehungsrath",\N,"1840-01-01 00:00:00",\N,\N,\N,"Sohn von Johann Jacob Meyer","1",\N,\N,"MeF1799"
"349",\N,"349",\N,\N,"2","1","3","1","Meyer","Hans Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Pfarrer von Pfäffikon bis 1837, Seelsorger Kt. Strafanstalt Oetenbach","1",\N,\N,"MeHJxxxx"
"350",\N,"350",\N,\N,"2","1","3","1","Meyer","Johann Jacob",\N,"1763-01-01 00:00:00",\N,\N,"1819-01-01 00:00:00",\N,\N,\N,"Schweizer Offizier und Politiker, Vater von Ferdinand Meyer, Onkel von Heinrich Hirze 1776 (mütterlicherseits)","1",\N,\N,"MeJJ1763"
"351",\N,"351",\N,\N,"2","1","2","1","Meyer","Johannes",\N,"1799-01-01 00:00:00",\N,\N,"1833-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"MeJ1799"
"352",\N,"352",\N,\N,"3","1","5","1","Meyer","Karl",\N,\N,\N,\N,\N,\N,\N,\N,"defined a thesis of a 13th Century’s conspiration against foreign forces (Universität Basel, 2010)","1",\N,\N,"MeK  xxxx"
"353",\N,"353",\N,\N,"2","1","3","1","Meyer",\N,\N,\N,\N,\N,\N,\N,\N,\N,"was involved in counterrevolution during Helvetic","2","na","0","Meyer0000"
"354",\N,"354",\N,\N,"1","1","2","1","Meyer (-Hofmeister)","Conrad",\N,"1807-01-01 00:00:00","Zürich/Zürich",\N,"1881-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"1833-36 PD für Chirurgie in Zürich, 1836-80 Mitglied der Sanitätskomm. der Stadt Zürich, 1842-66 chirurg. Sekundärarzt am Kantonsspital, 1844-66 Mitglied des Medizinalrates des Kt. Zürich, 1859-66 Präs. der kant. Ärztegesellschaft.","4","30346447","0","MeC1807"
"355",\N,"355",\N,\N,"1","1","2","1","Meyer von Knonau","Gerold",\N,"1804-01-01 00:00:00",\N,\N,"1858-01-01 00:00:00",\N,\N,\N,"Historiographer","4","51680397","0","MeG1804"
"356",\N,"356",\N,\N,"3","1","5","1","Meyer von Knonau","Gerold",\N,"1843-01-01 00:00:00",\N,\N,"1931-01-01 00:00:00",\N,\N,\N,"Historiographer. studies under Max Bündiger, Georg von Wyss (CH), Heinrich von Sybel, Leopold von Ranke, Wilhelm Wattenbach, Philipp Jaffé, Georg Waitz (DE) , member of Zofingia. Critical review by Edgar Bonjour (Edgar Bonjour: Meyer von Knonau, Gerold. In: Neue Deutsche Biographie (NDB). Band 17, Duncker & Humblot, Berlin 1994, ISBN 3-428-00198-2, S. 382 f. (Digitalisat).)","4","9837900","0","MeG1843"
"357",\N,"357",\N,\N,"1","1","3","1","Meyer von Knonau","Ludwig",\N,"1769-01-01 00:00:00","Zürich, Switzerland",\N,"1848-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,\N,"4","100819524","0","MeL1769"
"358",\N,"358",\N,\N,"2","1","1","1","Meyer-Ott","Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"MeWxxxx"
"359",\N,"359",\N,\N,"3","1","5","2","Meysenbug","Malwida, von",\N,"1816-01-01 00:00:00",\N,\N,"1903-01-01 00:00:00","Rome, Italy"," Kassel, Hesse",\N,"[She] was a German writer, her work including Memories of an Idealist, the first volume of which she published anonymously in 1869. As well, she was a friend of Friedrich Nietzsche and Richard Wagner, and met the French writer Romain Rolland in Rome in 1890. (Wikipedia). publisches in Dittmar’s Die sociale Reform","4","89241023","0","MeM1816"
"360",\N,"360",\N,\N,"2","1","6","1","Minod","Charles-François",\N,\N,"porbabely Yverdon",\N,\N,\N,\N,\N,"Fourier au 2e regime","2","na","0","MiCF0000"
"361",\N,"361",\N,\N,"3","1","5","1","Möckli","Werner",\N,\N,\N,\N,\N,\N,\N,\N,"critisizes the lack of a theory of democracy and the recourse on legends about an ancient past (Urschweiz, etc.) (Universität Basel, 2010)","1",\N,\N,"MoeWxxxx"
"362",\N,"362",\N,\N,"3","1","5","1","Moeglin","Jean-Marie",\N,\N,\N,\N,\N,\N,\N,\N,"about late medieval dynasties (Moeglin, 1993)","1",\N,\N,"MoeJMxxxx"
"363",\N,"363",\N,\N,"2","1","3","1","Monnard","Charles",\N,\N,"Waadt",\N,\N,\N,\N,\N,"Theologe, gegen Freisinnige Kontrolle über Kirche, daher für Trennung Kirche-Staat","1",\N,\N,"MoCxxxx"
"364",\N,"364",\N,\N,"2","1","6","1","Morel","Louis",\N,\N,"Luzern",\N,\N,"Luzern","Luzern",\N,"Son of Ludwig Morel and brother of Josef Morel.","2","na","0","MoLo0000"
"365",\N,"365",\N,\N,"2","1","6","1","Morel  ","Ludwig",\N,\N,"Luzern",\N,\N,"Luzern","Luzern",\N,"Negociant. Father of Josef Morel","2","na","0","MoLu0000"
"366",\N,"366",\N,\N,"2","1","1","1","Morel-Peyer","Josef",\N,\N,"Luzern",\N,"1844-01-01 00:00:00","Luzern","Luzern",\N,"Textile merchant (Tuhhändler). Husband of Katharina Morel.","2","na","0","MoJ1800§"
"367",\N,"367",\N,\N,"2","1","2","2","Morel-Peyer","Katharina",\N,"1790-01-01 00:00:00","Luzern",\N,"1876-01-01 00:00:00","Luzern","Luzern",\N,\N,"2","na","0","MoPeK1790"
"368",\N,"368",\N,\N,"3","1","5","1","Mörke","Olaf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"MoeOxxxx"
"369",\N,"369",\N,\N,"1","1","2","1","Mousson","Johan Heinrich Emanuel, von",\N,"1803-01-01 00:00:00","Lonay/Zürich",\N,"1869-01-01 00:00:00","Zürich, Switzerland","Lonay",\N,"Bürgermeister","4","81782584","0","MoJH1803"
"370",\N,"370",\N,\N,"2","1","3","1","Mugler","C.",\N,\N,"Oberlangenhart",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","2","na","0","MuC0000"
"371",\N,"371",\N,\N,"2","1","2","2","Mülinen","Anna, von",\N,"1601-01-01 00:00:00",\N,\N,"1647-01-01 00:00:00","Bern, Switzerland","Bern, Switzerland",\N,\N,"2","na","0","MueA1601"
"372",\N,"372",\N,\N,"2","1","3","2","Mülinen","Anna, von",\N,\N,\N,\N,\N,"Bern, Switzerland","Bern, Switzerland",\N,"Priorin, married later Heinrich Sinner*","2","na","0","MueA1523§"
"373",\N,"373",\N,\N,"2","1","6","2","Mülinen","Anna, von",\N,\N,\N,\N,\N,"na","na",\N,\N,"2","na","0","MueA1500§"
"374",\N,"374",\N,\N,"2","1","3","2","Mülinen","Helene, von",\N,"1850-01-01 00:00:00",\N,\N,"1924-01-01 00:00:00","Bern, Switzerland","Bern, Switzerland",\N,"[She] was a Swiss feminist who is regarded as the founder of the organised Swiss women's suffrage movement. She founded the Swiss women's suffrage movement, Bund Schweizerischer Frauenvereine (BSF), in 1900, and served as its first president between 1900 and 1904. (Wikipedia)","4","47532887","0","MueH1850"
"375",\N,"375",\N,\N,"1","1","2","1","Müller","Hans Heinrich",\N,"1794-01-01 00:00:00","Hittnau/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"hat ein geringes Vermögen","1",\N,\N,"MueHH1794"
"376",\N,"376",\N,\N,"1","1","3","1","Müller","Hans Rudolf",\N,"1780-01-01 00:00:00","Hittnau",\N,\N,\N,\N,\N,"Feldweibel","1",\N,\N,"MueHR1780"
"377",\N,"377",\N,\N,"3","1","5","1","Müller","Johannes, von",\N,"1752-01-01 00:00:00","Schaffhausen/Kassel",\N,"1809-01-01 00:00:00",\N,\N,\N,"Geschichtswissenschafter. – interpretation of honourfully losing a battle “«Helden ergeben sich unter Gott, gewöhnliche Menschen meinen, durch Niederträchtigkeit dem Schicksal zu entweichen.»“ in (P. Keller, 2012)","1",\N,\N,"MueJ1752"
"378",\N,"378",\N,\N,"2","1","6","1","Müller ","Hans  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","na","0","MueH0000"
"379",\N,"379",\N,\N,"2","1","3","1","Müller-Friedberg","Karl",\N,\N,\N,\N,\N,\N,\N,\N,"letzter Landvogt im Toggenburg","1",\N,\N,"MueFrKxxxx"
"380",\N,"380",\N,\N,"1","1","2","1","Munzinger","Josef",\N,"1791-01-01 00:00:00","Solothurn",\N,"1855-01-01 00:00:00",\N,\N,\N,"Kaufmann, ","1",\N,\N,"MuJ1791"
"381",\N,"381",\N,\N,"2","1","3","1","Munzinger","Walther",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"MuWxxxx"
"382",\N,"382",\N,\N,"2","1","3","1","Muralt",", von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","Muxxxx"
"383",\N,"383",\N,\N,"2","1","2","1","Muralt","Abraham Rudolf, von",\N,"1783-01-01 00:00:00",\N,\N,"1859-01-01 00:00:00","Utrecht, Netherlands","Bern, Switzerlan",\N,\N,"4","86082492","0","MuAR1783"
"384",\N,"384",\N,\N,"1","1","2","1","Muralt","Hans (C)Konrad, von",\N,"1779-01-01 00:00:00",\N,\N,"1869-01-01 00:00:00",\N,\N,\N,"Seidenhändler?, Vorsitz Eisenbahngesellschaft Basel-Zürich 1838","1",\N,\N,"MuHC1779"
"385",\N,"385",\N,\N,"1","1","2","1","Muralt","Konrad, von",\N,"1779-01-01 00:00:00",\N,\N,"1869-01-01 00:00:00",\N,\N,\N,"Bürgermeister","1",\N,\N,"MuK1779"
"386",\N,"386",\N,\N,"3","1","5","1","Muralt","Leonhard, von",\N,\N,\N,\N,\N,\N,\N,\N,"„history of initialisation“ (Initialisierungshistorie) from history of Reformation towards republican tradition (Metzger, 2011) (p. 175)","1",\N,\N,"MuLxxxx"
"387",\N,"387",\N,\N,"2","1","6","1","Muralt","R.K.A.",\N,\N,\N,\N,\N,\N,\N,\N,"Oberstlieutenant in franz. Diensten","2","na","0","MuRKA0000"
"388",\N,"388",\N,\N,"2","1","2","2","Mürset","Anna",\N,"1887-01-01 00:00:00",\N,\N,"1975-01-01 00:00:00","na","na",\N,"Inventor","2","na","0","MueA1887"
"389",\N,"389",\N,\N,"3","1","5","1","Nabholz","Hans",\N,"1874-01-01 00:00:00",\N,\N,"1961-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker und Archivar","1",\N,\N,"NaH1874"
"390",\N,"390",\N,\N,"3","1","5","1","Näf","Werner",\N,"1894-01-01 00:00:00",\N,\N,"1959-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker","1",\N,\N,"NaeW1894"
"391",\N,"391",\N,\N,"2","1","3","1","Napoleon III.","Louis",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn von Hortense de Beauharnais, Neffe von Napoleon","1",\N,\N,"NaLIIIxxxx"
"392",\N,"392",\N,\N,"2","1","3","2","Necker","Anne-Louise Germaine ","later Anne Louise Germaine de Staël-Hols","1766-01-01 00:00:00",\N,\N,"1817-01-01 00:00:00","Rocca","Paris, France",\N,"[She] was a French woman of letters of Swiss origin whose lifetime overlapped with the events of the French Revolution and the Napoleonic era. She was one of Napoleon's principal opponents.  (Wikipedia)","4","89204033","0","NeALG1766"
"393",\N,"393",\N,\N,"1","1","2","1","Neuhaus","Charles",\N,"1796-01-01 00:00:00","Bern",\N,"1849-01-01 00:00:00",\N,\N,\N,"Stadtrat, Fabrikant","1",\N,\N,"NeC1796"
"394",\N,"394",\N,\N,"3","1","5","1","Nicolai","Christoph Friedrich",\N,"1733-01-01 00:00:00",\N,\N,"1811-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"NiCF1733"
"395",\N,"395",\N,\N,"2","1","6","1","Nicole","Abram",\N,\N,"Neuchatel",\N,\N,\N,\N,\N,\N,"2","na","0","NiA0000"
"396",\N,"396",\N,\N,"2","1","3","2","Niederer-Kasthofer","Rosette",\N,"1779-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00","Zürich, Switzerland","Bern, Switzerland",\N,\N,"4","67596849","0","NeKaR1779"
"397",\N,"397",\N,\N,"1","1","2","1","Nüscheler ","David",\N,"1792-01-01 00:00:00",\N,\N,"1871-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Kaufmann im Baumwollhandel","4","80593224","0","NueD1792"
"398",\N,"398",\N,\N,"1","1","6","1","Nüscheler ","Jakob Christoph",\N,\N,\N,\N,\N,\N,\N,\N,"Pfarrer Grossmünster 1799","1",\N,\N,"NueJC0000"
"399",\N,"399",\N,\N,"1","1","2","1","Nüscheler ","Johann Conrad",\N,"1826-01-01 00:00:00",\N,\N,"1910-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"NueJC1826"
"400",\N,"400",\N,\N,"2","1","3","1","O.","Z.",\N,\N,\N,\N,\N,\N,\N,\N,"warnt Hirzel M. obwohl er von der Opposition ist","1",\N,\N,"OZxxxx"
"401",\N,"401",\N,\N,"4","1","4","1","Ochs ","Peter",\N,"1752-01-01 00:00:00","Nantes/Basel",\N,"1821-01-01 00:00:00",\N,\N,\N,"Politiker, Jurist, Historiker, Entwirft die Helvetische Republik nach franz. Vorbild","1",\N,\N,"OcP1752"
"402",\N,"402",\N,\N,"2","1","3","1","Ochsenbein","Ulrik",\N,\N,"Bern",\N,\N,\N,\N,\N,"radikaler Führer Bern (Freischärler), Advokat","2","na","0","OcU0000"
"403",\N,"403",\N,\N,"2","1","3","1","Oechsli","Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"OeWxxxx"
"404",\N,"404",\N,\N,"3","1","5","1","Oechslin","Werner",\N,"1944-01-01 00:00:00",\N,\N,\N,\N,"Einsiedeln",\N,\N,"4","84636169","0","OeW1944"
"405",\N,"405",\N,\N,"2","1","3","2","Oppenheim","Meret",\N,"1913-01-01 00:00:00",\N,\N,"1985-01-01 00:00:00","Basel, Switzerland","Berlin, Germany",\N,\N,"4","61550307","0","OpM1913"
